Comment,anti1,anti2,anti3,cent1,cent2,cent3,sov1,sov2,sov3,none1,none2,none3,Populism
"Worauf basieren denn diese Umfragewerte?

Auf systematische Korrumpierung und Orbanisierung der österreichischen Medienlandschaft mittels Inseratenwerbung bzw der Drohung des Entzuges davon und auf Verhaberung.

Diese verkommene System hat Ex-Krone Journalist Thomas Schrems sehr gut in seinem Facebookpost dargestellt.

Der Boulevard bringt 1:1 Propagandastories direkt aus dem Bundeskanzleramt (zb Impfung von Kurz).

JournalistInnen werden dann mit Auslandsreisen auf Regimentskosten (=Steuerzahler) belohnt.

U- Ausschusss, Chats etc werden im Boulevard hingegen totgeschwiegen.

Aber samma stolz auf die tollen Umfragewerte.

Samma stolz auf die Orbanisierung und Zerstörung des öffentlichen Diskurses.",1,1,1,0,0,0,0,0,0,0,0,0,1
"Die Sucht, immer möglichst alle verantwortlich zu machen ist meistens durch Selbstgefälligkeit motiviert (etwa im Sinn ""Ich klage an!""), ist kontraproduktiv (weil sie natürlich vermeidbaren Widerstand hervorruft und eine inhaltliche Diskussion dadurch etwas verdrängt) und ist auch inhaltlich unsinnig.

Hier schämt man sich also für ein Land, dass noch immer für Frauen selbst auf Europa bezogen vergleichsweise sicher ist. In Österreich werden ja jetzt nur deshalb mehr Frauen als Männer ermordet, weil die Zahlen für Männer extrem runter gegangen sind. Das Problem der Morde an Frauen muss angegangen werden und Verbesserungen erreicht werden, ist aber kein Grund sich für Österreich zu schämen.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Hier geht's nicht um Ideologien, es geht um Spaltung der Gesellschaft und Verunglimpfung jener in Österreich lebenden Menschen, die Muslime sind, die in Frieden mit ihren Mitmenschen leben, hier arbeiten und Steuern zahlen.
Der Islam ist eine in Österreich anerkannte Religionsgemeinschaft , das wird Ihnen als sozialistischem ( ?) Menschen ja nicht verborgen geblieben sein.
Und dass die katholische Kirche keinen Einfluss hätte, wo Opus Dei  zu den Beratern des Bundeskanzlers gehört wissen auch nur Sie",0,0,0,0,0,0,0,0,0,1,1,1,0
"So kindisch wie drollig. Der Nationalsozialismus hatte seine Wurzeln einerseits in neugermanischen Sekten wie der Thule Gesellschaft, wurde aber auch ideologisch deutlich durch die amerikanische extreme Rechte beeinflusst und deren eugenischer Tradition der Auamerzung ""Rassenfremder Elemente""  wie bei Madison Grant oder lothrop Stoddard angelegt. Die Nürnberger Gesetze waren eine Adaption der Jim Crow Laws und das hinter denen die äußerste Rechte der Elite  des Südens der Usa stand ist wohl unanzweifelbar.",0,1,0,0,0,0,0,0,0,1,0,1,0
"Der österreichische Markt ist sehr begrenzt. Ich weiss nicht, ob ihnen bekannt ist, wie teuer eigenproduktionen, die der freie Markt nicht zur Verfügung stellen kann, sind.     
ich sag es ihnen : sehr teuer. Es ist daher unumgänglich, auch billigere Lizenzware zu kaufen und auszustrahlen. Aber wo sie sicherlich recht haben ist, dass mittlerweile die Grenze des ertragbaren überschritten ist.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ö. stünde bereits jetzt ohne Pflegekräfte da, wenn uns nicht solche aus anderen Ländern zu Hilfe gekommen wären.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Dazu gehört zu sagen: Sobald deine persönliche Entscheidung andere Menschen beeinflusst, ist es keine persönliche Entscheidung mehr",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ich bin mir absolut sicher, dass die FPÖ schon mehrere Wochen vorher gewusst hat, dass da etwas mit der Wucht eines Haubitzengeschosses auf sie zukommt. Anders kann man sich die immer skurriler werdenden Handlungen in den meisten FPÖ geführten Ministerien gar nicht erklären. Ich nehme an, dass es darum ging möglichst viele Mitarbeiter in bezahlte Positionen zu bringen, damit sie nach dem Einschlag nicht mehr der Parteikasse zu Lasten fallen und um ideologisch kompatible Propagandainstrumente in Reserve zu haben, sollte man sich wieder an die Macht schwingen (oder schwindeln) wollen.",1,1,1,0,0,0,0,0,0,0,0,0,1
"Jeder vernünftige Mensch prüft den vorgehaltenen Sachverhalt bevor er klagt! Ähnlich war es mit dem so genannten Abhörmikrophon in seinem Büro. Ebenso eine PR-Aufregung des HC, ohne sich vorher zu vergewissern. Oder den absurden Lügenvorwurf  an Dr. Armin Wolf.  Erinnern wir uns weiters an das Märchen  vom Tempelberg. Nichts als Wichtigtuerei, die teilweise unsere ohnehin ausgelasteten Gerichte und/oder sonstig damit befassten Institutionen unnötig beschäftigen. Bald werden wir eine Aufstockung unseres Gerichtswesens mit einem  zusätzlichen ""Kränkungsgericht"" brauchen, um den Klagebedarf von  verfolgten und gekränkten  blauen Leidtragenden  abdecken zu können. Der Steurzahler freut sich über gute Beschäftigungspolitik!",0,1,0,0,0,0,0,0,0,1,0,1,0
"Ich möchte jetzt mal eine Lanze für die Links Tickeranten und Pausenreimvorleger entzweien.

Es ist nicht einfach, immer was Gutes - reimabel und originell - zu finden. Das ist wie mit der Verdauung.  Manchmal läuft's, manchmal halt nicht.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Eine solch Aktion welche den Steuerzahler ~200.000e an Nebenkosten beschert ist einfach eine Frechheit, egal wie ""grün"". In Wien München oder Berlin sollte man sowas  bejubeln. Die Umwltbelastung durch zwanghaftes ankarren von Schülern, damt die Lüge der Besucherzahl nicht auffällt läuft auch nicht mit Energie freien -Bussen nichtmal mit E-Bussen. 
Ein ""Waldspaziergang"" mit Schulklassen hätte das alles erspart, ebenso ist die Zwanglogierung von Veranstaltungen ine Sauerei ...
Und warum regt sich von der linken Kusntszne nimand auf, ganz infach weil die DUmpfbacken genauso Propagandagefördert werden - Danke an den Landeskaiser!",1,1,1,0,1,0,0,0,0,0,0,0,1
"Leider, immer öfters. Kriminelle mißbrauchen das Bettlerthema für ihre gierige Lebensart - sehr oft mit Gewalt gegen die Schwächsten.

Da wundern sich die Leute, daß es eine Mafia gibt?",0,0,0,0,0,0,0,0,0,1,1,1,0
"Nicht mit unseren Werten zu vereinbahren?

Da hat anscheinend jemand keine Ahnung was die Werte der österreichischen Bevölkerung so sind. Ein Großteil der Bevölkerung hat anscheinend kein Problem damit wenn nicht allzu weit entfernt in einem Lager Menschen und Kinder unter unwürdigsten Zuständen dahinvegetieren.

Hat ja geradezu Tradition bei uns. Die Illusion dass Österreich eine liberal fortschrittliche Gesellschaft wäre und die ach so heren Traditionen der Gründer der EU auch nur ansatzweise ernst nehmen würde kann man sich endgültig in die Haare schmieren.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Die FPÖ-Forderung lautet ""Konkret sollen nach Vorstellung der FPÖ (9/A) vier Prozent der Stimmberechtigten, also rund 250.000 Unterschriften, ausreichen, um eine Volksabstimmung über ein Anliegen zu erzwingen."" (https://www.parlament.gv.at/PAKT/PR/JAHR_2019/PK1069/)

Und bei einem Volksbegehren, welches die mehr als dreifache Anzahl an Unterschriften erbracht hat, hat sich nicht mal der damals noch als Parteivorzitzender und Vizekanzler amtierende HC Strache an der Parlamentsdebatte beteiligt.
Weil das Ergebnis nicht den eigenen Vorstellungen entsprochen hat.

DAS ist das Verständnis von direkter Demokratie der FPÖ!

Bildung ist nett, ersetzt aber eigenständiges Denken nicht!",0,0,0,0,0,0,1,0,0,0,1,1,0
Die organisieren die Demos.... Dir DDR Stasi hat auch die Studentendemonstrationen anno 68 unterstützt und die RAF.... In der Geheimdienst-Umgebung hat Putin gelernt...,0,0,0,0,0,0,0,0,0,1,1,1,0
"Wahnsinn! selten habe ich so fundierte Rezensionen über so großartige Literatur gesehen.
das ist quasi Reich -Ranicki 2.0 

so werden auch Analphabeten davon überzeugt, dass es cool ist sich ein Buch zu kaufen, mit dem man  sich auf TikTok cool präsentieren kann.
Es genügt voll wenn man über das cover etwas sagen kann",0,0,0,0,0,0,0,0,0,1,1,1,0
"Entweder weiss diese Zeitung nicht, was sie tut, oder es ist Vorsatz.
Beides ist abzulehnen.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ja ein recherchierte Artikel, überhaupt welche mit statistische Daten, ist glaubwürdiger als ein Tweet ohne Fakten, da brauche Sie nicht so überheblich daher kommen und folgendes schreiben ""Aber gut, wenn man sowas glaubt ...""

Und nur so nebenbei, wenn man einen Job hat und deutsch kann aber trotzdem an seine rechtstreaktionäre klerikal-faschistische antidemokratische sexistische homophobe Ideologie namens Islam hängt, kann man kaum als ""integriert"" gelten.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Eigentlich dürften sich die Zahlen rechts und links nur durch den Faktor 8,9 unterscheiden. Ist ja egal ob Fälle pro 100000 oder Fälle pro 8,9 Mio.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Finde nirgends wie mein User Name heißt. 
Deshalb schreibe ich das ich es hier sehe.
Sorry",0,0,0,0,0,0,0,0,0,1,1,1,0
"fakt ist,  dass nur ganz wenige sich mit Kryptowährungen beschäftigen und daran auch glauben. ein großteil der banken halten diese vermögenstransfers für extrem risikoreich und als potentielle finanzielle sackgasse.

nur so, als reeles tatsachengerücht...",0,0,0,0,0,0,0,0,0,1,1,1,0
"Die Milliarde kriegen Sie nur, wenn es keine Gegenmaßnahmen der Betroffenen gibt und das ist leichter denn je zu bewerkstelligen.

Die Linken in Schweden haben nicht ohne Grund nach sehr langer Erfahrung (Jahrhunderte) die Erbschaftssteuern abgeschafft.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Und trotz alledem? Trotz alle dem hören Leute wie du nicht auf, die immer gleichen Vorurteile zu schüren. Du gehörst damit dazu, zu den Antisemitisten, Hetzern und letztlich zu den Mitschuldigen solcher Entwicklungen.",0,0,0,0,0,0,0,0,0,1,1,1,0
"die Leute wollen keine Verschlechterungen. Aufgrund des Bildungsniveaus leuchtet denen ein, dass in der SV nur Bonzen und Privilegienritter sitzen und man Millionen einsparen kann, wenn die GKKs österreichweit ÖGK heißen.
Im ASVG gibt es in der Sozialpartnerschaft AG und AN. Es wird jetzt eben ein Ungleichgewicht hergestellt. Dienstgeber sind im B-KUVG auch vertreten. Gesundheitsministerium eventuell. Kenne leider nicht die genaue Zusammensetzung der Gremien.
Worauf ich hinaus will: Es betrifft ALLE! Es ist rechte Propaganda, dass es sich die anderen richten und es nur das ASVG betreffen würde.",1,0,1,1,0,1,0,0,0,0,1,0,1
"in Kamerun sind 70% Christen. Ich bin zwar nicht religiös, aber halbwega bibelfest. Weder im ersten noch im zweiten Testament gibt es die Forderung nach Brustverstümmelung. Das legt den Scgluss nahe, dass das, wie so vieles Derartiges,  eine vorchristliche Tradition ist. Eine strunzdumme und widerwärtige Tradition.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ist es wirklich erstaunlich, dass ein Naturwissenschaftler wie Christian Drosten Gehaltvolleres zum Thema Politik und Medien sagen kann, als ein Journalist? Wer Zeit und Lust hat, sollte sich das ""Corona Virus Update mit Christian Drosten"" auf NRD ( https://www.ndr.de/nachrichten/info/podcast4684.html ) anhören.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Zum Nachteil der  Normalsterblichen! 
Vor allem die keine Klientel von Kurz sind! Die Verantwortlichen
türkis & blau werden wieder regieren und den begonnen, angekündigten Weg fortsetzen!
Prophetie: Die Normalsterblichen  werden keine versprochenen Vorteile aufgrund der Zusammenlegungen der Kassen bekommen - eher Nachteile, trotz Expertenwarnungen!",1,1,1,0,1,0,0,0,0,0,0,0,1
"https://twitter.com/kylenabecker/status/1332499247346888704?s=20
Ausgerechnet CNN zeigte vor der Wahl, wie Trump, auch die jetzige Strategie seiner Anwälte, die Wahl trotz allem gewinnen könnte.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Stimmt - und da kritisiere ich das ebenfalls. Obwohl ich inhaltlich durchaus der Sozialdemokratie zugeneigt ist. Wenn auch Organisationen nicht an eigene Spielregeln halten und Hinterzimmer die Macht haben, lehne ich das ab.",1,1,0,0,0,0,0,0,0,0,0,1,1
"Ich koennte mir Folgendes vorstellen:
1. Niemand, dem moeglicherweise ein negativer Bescheid droht, sollte in eine Ausbildung gehen. Das ist fuer alle Beteiligten wahrscheinlich eine Verschwendung. Fuer einen Betrieb, weil Ausgebildete nicht bleiben; fuer den Ausgebildeten, weil er/sie mit der Ausbildung im Herkunftsland ev nichts anfangen kann.
2. Die unter obige Kategorie fallenden Asylanten sollen eine Ausbildung machen koennen, aber nur eine solche, die im Herkunftsland Relevanz hat (zB Mechaniker). Damit wuerde die Aktion zur Entwicklungshilfe beitragen. Firmen koennen das freiwillig machen, andernfalls muss es der Staat bezahlen.",0,0,0,0,0,0,0,0,0,1,1,1,0
".....ist immer noch, ein gesunder Hausverstand, guter Wille in Wort und Tat, und Nächstenliebe. Selbstsucht ist in esoterischen Kreisen sehr weit verbreitet. Habe da persönliche Erfahrungen und Erlebnisse.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Soll er seine PR dort machen, wenn nur endlich etwas weitergeht vor Ort! Aber man vermisst Absicht und Finanzierung von menschenwürdigen Lagern in der Nähe der Krisenländer. Ergo wird der Verdacht genährt, dass man mit der Flüchtlingsproblematik einfach nur Politik machen will. Sowohl rechts wie links. Und das kotzt einen an!",0,0,0,0,0,0,0,0,0,1,1,1,0
"Ilsanker (da gehört Laimer hin), da wünsch ich uns mal viel Glück. Und der Laimer, so sehr ich ihn mag, ist viel nur kein offensiver Spieler, vor allem wenn es Alternativen gibt.",0,0,0,0,0,0,0,0,0,1,1,1,0
Schwarz + türkis = schwürkis. Türwarz könnte man natürlich auch sagen.,0,0,0,0,0,0,0,0,0,1,1,1,0
"Diese ""aktuellen Eliten"" haben aber ziemlich wenig Einfluss wenn ich mir den Meinungsmainstream so ansehe. Ihre Angst dass wir demnächst als stalinistische Diktatur enden sollte sich in Grenzen halten. Mir sind die Personen von denen Sie sprechen nicht einmal bekannt. Vom anderen ideologischen Ufer gibt es eine Elite die derzeit mit Narrenfreiheit das Land beherrscht. Dieses Gefühl hatte ich bei Kommunisten, Sozialdemokraten, Grünen, Liberalen in meinem bisherigen Leben noch nicht. Sie sollten sich mal überlegen mit welcher Elite sie anlassgegeben, als Mensch dem Demokratie heilig ist Probleme haben sollten.",1,1,1,0,0,0,0,0,0,0,0,0,1
Die WAZ Gruppe (traditionell SPD Nah) ist ein Freund des Kurz?,0,0,0,0,0,0,0,0,0,1,1,1,0
"Die Aufnahme dieser Menschen, ist meines Erachtens ohnehin kein Lösungsansatz für das eigentliche Grundproblem. Der Nahost gehört wieder bewohnbar gemacht, diese Menschen sind auch kriegsmüde, es muss Schutzzonen geben in deren Ländern. Und nicht jeder fühlt sich hier pudelwohl in einer komplett anderen Kultur. Die USA gehört in die Pflicht genommen, den angerichteten Kollateralschaden wieder auszubügeln, dass beinhaltet aber nicht Geld an korrupte Ministerien zu überweisen, wie bisher Milliarden ins Nichts investiert wurden. Ich finde den Abzug der NATO als unglaubliche Schande, die Folgeschäden daraus haben wir auszubaden. Und natürlich hat Österreich verständlicherweise das erträgliche Limit erreicht.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Mehr noch wenn ich schwanger wäre. Oder ein Kind. Vorzugsweise ein Mädchen, blond und blauäugig. Das perfekte Propagandamaterial für euren Kampf. 

Wir wissen alle, dass der Islamismus eine riesen Gefahr für uns - aber auch global betrachtet - ist. Rechtsextremismus/Rassismus halt auch - und im wachsendem Ausmass. Dieser Typ, der sich vollkommen im Netzwerk kruder, weit verbreiteter, rechter Propaganda befindet, hat 50 wehrlose Menschen erschossen (und viele verletzt) - auch Kinder - nur deswegen, weil sie Muslime sind/waren. Da gibts keine Entschuldigung. Würde jemand im Parlament rumschiessen, würden Sie es ja auch nicht gut finden, wenn das jemand mit dem Verweis auf Verbindungen zu rechten Netzwerken relativieren würd.",0,0,0,0,0,0,0,0,0,1,1,1,0
"Abgehobener geht's nimmer!

Natürlich ist der Konsum dieser Produkte nur für eine kleine Elite bestimmt. Kleidungsstücke jenseits der 200€ wird sich jemand der vielleicht gute 1000€ im Monat verdient eher nicht einmal ""schnell gönnen"". Und es sind wohl sehr viele hierzulande deren Verdienst mit +/- 1000€ eingestuft werden kann.",0,1,0,0,1,0,0,0,0,1,0,1,0
"Und womit erklären Sie das Fehlverhalten der westlichen Regierungen, die den Vorteil hatten, dass man zu dem Zeitpunkt als es bei ihnen relevant wurde schon sehr viel mehr über das Virus wusste? In NYC sind in den letzten Tagen teilweise 600-700 am Tag (!) an COVID-19 gestorben. Zu dem Zeitpunkt, als China in Ihrer Version aufgehört hat zu vertuschen und verleugnen war da noch ganz viel Zeit um entgegenzusteuern.",1,1,1,0,0,0,0,0,0,0,0,0,1
"""Die Richtigen schieben wir ab, die Falschen bleiben hier"" - so oder so ähnlich hab ich manche schon argumentieren gehört.

Die Folge daraus kann aber nicht sein, dass dann niemand abgeschoben wird.
Dass die Falschen hier bleiben, ist halt im Rechtsstaat so vorgesehen, schließlich hat ein verdächtiger Straftäter Anrecht auf ein faires Verfahren und den gesetzlichen Richter, und eine allfällige Haftstrafe muss bei uns abgesessen werden, weil mit Drittstaaten gibt es keine Haftübernahmeabkommen.",0,0,0,0,0,0,0,0,0,1,1,1,0
"danke dür das hervorragende Beispiel des Mindset, der Österreichs Politik innerhalb aller Parteien und über die Parteigrenzen hinaus so bürgerfern macht. Wenn wir als Bürger uns so wie sie gerafe freuen, dass sich Politiker gehenseitig „eine reinwürgen“ sind die einzigen Verlieree WIR (und Sie auch)!",1,0,1,1,0,1,0,0,0,0,1,0,1
"... und das Ganze mit einem Jus-Prof als Regierungschef, dessen Partei sich nach einem griechischen Schnaps benennt.",0,0,0,0,0,0,0,0,0,1,1,1,0
